name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Mexico City,Mexico",2024-02-11T00:00:00,16.1,16.1,-1.7,29.53,0,0,,0,0,12.6,9,222.2,1014,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T01:00:00,15.5,15.5,-1.2,31.84,0,0,,0,0,13,9,225.8,1014,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T02:00:00,15,15,-0.1,35.62,0,0,,0,0,14,9.7,223.3,1014,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T03:00:00,14.5,14.5,0.6,38.7,0,0,,0,0,13.7,9.4,225.4,1013,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T04:00:00,14.2,14.2,0.5,39.18,0,0,,0,0,14.4,9.4,213,1013,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T05:00:00,14.1,14.1,-1,35.36,0,0,,0,0,13,8.6,216.8,1013,2.2,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T06:00:00,13.8,13.8,-2.9,31.34,0,0,,0,0,10.8,7.9,231,1013,0.8,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T07:00:00,13.6,13.6,-4.5,28.17,0,0,,0,0,11.2,8.6,230.7,1014,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T08:00:00,14.1,14.1,-5.8,24.71,0,0,,0,0,11.2,8.3,221,1014,0,24.1,51,0.2,1,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-11T09:00:00,16.3,16.3,-7.5,18.83,0,0,,0,0,9.7,6.5,213.4,1014,0,24.1,284,1,3,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-11T10:00:00,18.6,18.6,-8.2,15.43,0,0,,0,0,11.2,5,194,1013,0,24.1,527,1.9,5,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-11T11:00:00,20.8,20.8,-7,14.76,0,0,,0,0,15.1,3.6,211.4,1013,0,24.1,729,2.6,7,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-11T12:00:00,22.1,22.1,-5.5,15.29,0,0,,0,0,22.7,7.6,225.7,1011,0,24.1,869,3.1,9,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-11T13:00:00,23.4,23.4,-4.4,15.36,0,0,,0,0,31.7,14,243.9,1009,0,24.1,936,3.4,9,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-11T14:00:00,24.1,24.1,-3.9,15.29,0,0,,0,0,34.2,19.8,237.1,1007,1.3,24.1,921,3.3,9,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-11T15:00:00,24.1,24.1,-3.9,15.29,0,0,,0,0,36.4,20.5,231.6,1006,1.3,24.1,832,3,8,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-11T16:00:00,23.6,23.6,-3.6,16.11,0,0,,0,0,34.9,22.7,239.3,1006,1.3,24.1,672,2.4,7,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-11T17:00:00,22.5,22.5,-2.9,18.14,0,0,,0,0,32.8,22,239.2,1007,0,24.1,456,1.6,5,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-11T18:00:00,20.9,20.9,-1.8,21.7,0,0,,0,0,29.9,20.5,240.2,1009,0,24.1,207,0.7,2,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-11T19:00:00,19.6,19.6,-1.4,24.22,0,0,,0,0,25.6,14,219.6,1010,0,24.1,18,0.1,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T20:00:00,18.8,18.8,-1,26.22,0,0,,0,0,21.6,12.2,212.4,1011,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T21:00:00,18,18,-0.8,27.97,0,0,,0,0,20.5,10.4,217.1,1013,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T22:00:00,17.3,17.3,-0.7,29.45,0,0,,0,0,14,8.3,210.7,1013,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-11T23:00:00,16.8,16.8,-0.9,29.95,0,0,,0,0,10.8,7.9,208.4,1013,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T00:00:00,16.3,16.3,-1.2,30.25,0,0,,0,0,11.5,9,213.5,1013,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T01:00:00,15.8,15.8,-1.4,30.78,0,0,,0,0,11.9,8.6,208.8,1013,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T02:00:00,15.4,15.4,-1.4,31.57,0,0,,0,0,9,6.1,211.7,1012,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T03:00:00,14.9,14.9,-1.2,33.09,0,0,,0,0,8.3,6.5,244.9,1013,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T04:00:00,14.5,14.5,-1,34.45,0,0,,0,0,8.6,6.8,212.2,1012,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T05:00:00,14.2,14.2,-0.7,35.91,0,0,,0,0,8.3,6.8,235.6,1013,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T06:00:00,13.9,13.9,-0.6,36.88,0,0,,0,0,8.6,6.5,219.4,1014,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T07:00:00,13.7,13.7,-0.4,37.91,0,0,,0,0,8.3,5.8,227.3,1014,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T08:00:00,14.1,14.1,-0.3,37.21,0,0,,0,0,4.7,3.2,214.5,1015,0,24.1,50,0.2,1,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-12T09:00:00,15.6,15.6,-0.4,33.54,0,0,,0,0,7.6,4.3,172.8,1015,0,24.1,281,1,3,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-12T10:00:00,17.6,17.6,-1.2,27.86,0,0,,0,0,20.2,6.5,186.4,1014,0,24.1,523,1.9,5,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-12T11:00:00,19.9,19.9,-2.7,21.6,0,0,,0,0,28.1,13,208.3,1013,0,24.1,726,2.6,7,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-12T12:00:00,21.5,21.5,-3.6,18.3,0,0,,0,0,32.4,18.4,222,1011,3.9,24.1,868,3.1,9,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-12T13:00:00,22.3,22.3,-3.6,17.43,0,0,,0,0,37.1,21.6,223.2,1010,89.8,24.1,934,3.4,9,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-12T14:00:00,22.7,22.7,-3.7,16.89,0,0,,0,0,36.4,22.7,227.9,1009,53.3,24.1,885,3.2,9,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-12T15:00:00,22.7,22.7,-3.8,16.76,0,0,,0,0,38.5,23.4,229,1008,85,24.1,812,2.9,8,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-12T16:00:00,22.1,22.1,-3.6,17.64,0,0,,0,0,35.3,23.8,240.4,1008,87.4,24.1,636,2.3,6,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-12T17:00:00,21,21,-3.5,19.01,0,0,,0,0,32,23.8,248.6,1009,28.4,24.1,395,1.4,4,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-12T18:00:00,19.5,19.5,-2.7,22.14,0,0,,0,0,27.7,24.8,264,1011,94.4,24.1,201,0.7,2,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-12T19:00:00,18.2,18.2,-2.2,24.92,0,0,,0,0,24.8,18,252.6,1012,36.7,24.1,16,0.1,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-12T20:00:00,17.6,17.6,-2.1,26.07,0,0,,0,0,30.6,16.6,249.5,1014,4.9,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T21:00:00,17,17,-1.9,27.48,0,0,,0,0,27.4,12.6,230.7,1015,3,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T22:00:00,16.5,16.5,-1.7,28.79,0,0,,0,0,26.6,11.2,236.8,1015,4.4,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-12T23:00:00,16,16,-1.6,29.94,0,0,,0,0,24.8,11.5,228,1015,3.8,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-13T00:00:00,15.6,15.6,-1.7,30.49,0,0,,0,0,20.5,10.1,228.3,1015,97.8,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-13T01:00:00,15.3,15.3,-1.7,31.08,0,0,,0,0,9,6.1,244,1015,30.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-13T02:00:00,14.6,14.6,-1.5,33,0,0,,0,0,4.7,3.6,290.9,1015,4.6,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-13T03:00:00,13.8,13.8,-1.2,35.53,0,0,,0,0,3.2,2.5,302.6,1015,38.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-13T04:00:00,13.4,13.4,-1,37,0,0,,0,0,1.8,0.7,175.8,1016,32,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-13T05:00:00,13.1,13.1,-0.9,38.01,0,0,,0,0,4.3,2.9,168.3,1016,0,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-13T06:00:00,13,13,-0.7,38.82,0,0,,0,0,6.1,4,131.2,1016,31,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-13T07:00:00,12.7,12.7,-0.6,39.88,0,0,,0,0,3.2,2.2,48.3,1017,78.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-13T08:00:00,13,13,-0.5,39.39,0,0,,0,0,1.4,2.2,20.6,1018,18.8,24.1,47,0.2,0,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-13T09:00:00,14.1,14.1,-0.5,36.67,0,0,,0,0,1.1,3.6,51.1,1019,67.4,24.1,281,1,3,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-13T10:00:00,15.5,15.5,-1.1,32.07,0,0,,0,0,5.4,7.2,37.7,1019,5,24.1,514,1.9,5,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-13T11:00:00,17.1,17.1,-1.9,27.31,0,0,,0,0,8.3,7.6,63.5,1018,4.6,24.1,727,2.6,7,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-13T12:00:00,18.6,18.6,-3,22.9,0,0,,0,0,15.8,10.1,74.1,1016,1.9,24.1,868,3.1,9,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-13T13:00:00,20.2,20.2,-3.8,19.53,0,0,,0,0,20.2,10.1,70,1013,5,24.1,935,3.4,9,10,Clear,clear-day,
"Mexico City,Mexico",2024-02-13T14:00:00,21.6,21.6,-4,17.65,0,0,,0,0,20.5,8.3,71.5,1011,78.8,24.1,924,3.3,9,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-13T15:00:00,22.3,22.3,-3.9,17.04,0,0,,0,0,18.4,6.8,82.8,1010,99.6,24.1,758,2.7,8,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-13T16:00:00,21.9,21.9,-3.2,18.4,0,0,,0,0,13.3,7.2,121.2,1009,99.7,24.1,452,1.6,5,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-13T17:00:00,21.3,21.3,-2.3,20.41,0,0,,0,0,9,6.1,175,1010,99.1,24.1,228,0.8,2,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-13T18:00:00,20.8,20.8,-1.9,21.68,0,0,,0,0,9.4,9,226.6,1010,92.2,24.1,118,0.4,1,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-13T19:00:00,19.8,19.8,-1.7,23.4,0,0,,0,0,10.1,11.9,236.4,1012,72.7,24.1,13,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-13T20:00:00,18.8,18.8,-1,26.22,0,0,,0,0,12.2,10.8,250.2,1013,65.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-13T21:00:00,18.1,18.1,-0.6,28.2,0,0,,0,0,11.2,9.7,248.6,1014,98.2,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-13T22:00:00,17.4,17.4,-0.2,30.35,0,0,,0,0,9.7,7.6,247.8,1015,99.6,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-13T23:00:00,17,17,-0.1,31.35,0,0,,0,0,6.1,5,265.4,1015,99.4,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T00:00:00,16.5,16.5,0,32.6,0,0,,0,0,6.5,6.1,311,1016,81.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-14T01:00:00,15.9,15.9,0.1,34.12,0,0,,0,0,5,4.3,294.3,1016,79.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-14T02:00:00,15.4,15.4,0.1,35.23,0,0,,0,0,3.2,3.2,297.3,1016,10.8,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-14T03:00:00,15,15,0.2,36.41,0,0,,0,0,3.6,3.2,316.4,1016,44.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-14T04:00:00,14.6,14.6,0.5,38.18,0,0,,0,0,3.6,2.9,345.4,1016,100,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T05:00:00,14.3,14.3,0.5,38.92,0,0,,0,0,3.6,3.2,358.6,1016,100,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T06:00:00,14.1,14.1,0.6,39.72,0,0,,0,0,5.4,3.6,43.9,1017,100,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T07:00:00,14,14,1.2,41.74,0,0,,0,0,5.8,5.4,29.3,1018,100,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T08:00:00,14,14,2,44.2,0,0,,0,0,8.3,6.5,8.4,1018,100,24.1,32,0.1,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T09:00:00,14.2,14.2,2.2,44.26,0,0,,0,0,8.3,5.8,23,1019,80,24.1,86,0.3,1,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-14T10:00:00,15.5,15.5,2.7,42.17,0,0,,0,0,6.8,7.9,35.1,1019,100,24.1,476,1.7,5,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T11:00:00,16.6,16.6,2.7,39.31,0,0,,0,0,6.5,9.4,35.9,1019,96.5,24.1,649,2.3,6,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T12:00:00,17.7,17.7,2.4,35.9,0,0,,0,0,12.2,10.4,61.2,1017,96.2,24.1,806,2.9,8,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T13:00:00,18.6,18.6,2.1,33.21,0,3.2,,0,0,14.8,13.7,65.1,1015,89.8,24.1,767,2.8,8,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-14T14:00:00,19.7,19.7,1.9,30.57,0,3.2,,0,0,18.4,15.5,68.2,1013,46,24.1,848,3.1,8,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-14T15:00:00,20.6,20.6,1.6,28.3,0,3.2,,0,0,20.2,14,73.1,1011,97.4,24.1,816,2.9,8,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T16:00:00,21,21,1,26.45,0,3.2,,0,0,15.1,10.1,64.2,1010,82.8,24.1,468,1.7,5,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-14T17:00:00,20.9,20.9,0.9,26.42,0,3.2,,0,0,11.5,8.3,12.4,1010,99.5,24.1,251,0.9,3,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T18:00:00,19.4,19.4,2.2,31.82,0.1,3.2,rain,0,0,10.1,18,342.8,1012,100,24.1,49,0.2,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T19:00:00,17.8,17.8,3.3,38.02,0,6.5,,0,0,13.7,18.4,4.2,1014,100,24.1,4,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T20:00:00,15.9,15.9,4.7,47.32,0,6.5,,0,0,13.3,18.7,15.6,1016,95.2,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T21:00:00,15.6,15.6,4.4,47.24,0,6.5,,0,0,9.4,11.5,357.7,1017,98.8,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T22:00:00,15.5,15.5,4.3,47.21,0,6.5,,0,0,7.9,10.4,340.6,1017,99.5,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-14T23:00:00,15.2,15.2,4.4,48.47,0,6.5,,0,0,6.8,7.6,357.1,1017,5.2,24.1,0,0,0,10,Clear,clear-night,
"Mexico City,Mexico",2024-02-15T00:00:00,14.7,14.7,4.8,51.47,0,6.5,,0,0,8.3,8.3,358.5,1018,100,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T01:00:00,14.1,14.1,5.2,55.02,0,9.7,,0,0,9,9,350.2,1018,71.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-15T02:00:00,13.6,13.6,5.5,58.03,0,9.7,,0,0,8.6,8.6,11.2,1017,100,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T03:00:00,13.3,13.3,5.7,60,0,9.7,,0,0,5.4,6.1,8.4,1017,86.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-15T04:00:00,13.1,13.1,5.8,61.21,0,9.7,,0,0,4.3,5.4,9.4,1017,100,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T05:00:00,13,13,5.9,62.04,0,9.7,,0,0,4.3,4.7,31.3,1017,90,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Mexico City,Mexico",2024-02-15T06:00:00,12.9,12.9,6,62.88,0,9.7,,0,0,5,5,66.6,1018,99.2,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T07:00:00,12.7,12.7,6.1,64.15,0,16.1,,0,0,5,4.7,64.4,1019,100,24.1,0,0,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T08:00:00,12.9,12.9,6.3,64.2,0,16.1,,0,0,6.8,5.8,82.5,1019,100,24.1,40,0.1,0,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T09:00:00,13.8,13.8,6.2,60.12,0,16.1,,0,0,5.8,4.3,88.9,1019,74.8,24.1,222,0.8,2,10,Partially cloudy,partly-cloudy-day,
"Mexico City,Mexico",2024-02-15T10:00:00,15.2,15.2,5.7,53.06,0,16.1,,0,0,13,7.9,100.3,1018,91.8,24.1,473,1.7,5,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T11:00:00,17,17,4.5,43.51,0,16.1,,0,0,15.1,10.1,98.7,1017,100,24.1,650,2.3,7,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T12:00:00,18.8,18.8,3.1,35.21,0,16.1,,0,0,21.6,11.2,88.8,1015,100,24.1,801,2.9,8,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T13:00:00,19.9,19.9,1.6,29.55,0,25.8,,0,0,23.4,14.4,119.3,1013,100,24.1,800,2.9,8,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T14:00:00,20.9,20.9,0,24.75,0,25.8,,0,0,24.8,17.6,149.7,1012,100,24.1,800,2.9,8,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T15:00:00,22,22,-1.5,20.74,0,25.8,,0,0,26.6,20.9,180.2,1010,100,24.1,799,2.9,8,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T16:00:00,21.1,21.1,-0.7,23.24,0,25.8,,0,0,27,19.4,185.1,1010,100,24.1,623,2.2,6,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T17:00:00,20.1,20.1,0,26.01,0,25.8,,0,0,27,18.4,189.9,1011,100,24.1,447,1.6,4,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T18:00:00,19.2,19.2,0.8,29.14,0.7,25.8,rain,0,0,27.4,16.9,194.8,1011,100,24.1,271,1,3,10,Overcast,cloudy,
"Mexico City,Mexico",2024-02-15T19:00:00,18.5,18.5,1.6,32.24,0,48.4,rain,0,0,24.5,14.4,200.4,1012,100,24.1,182,0.7,0,10,"Rain, Overcast",rain,
"Mexico City,Mexico",2024-02-15T20:00:00,17.9,17.9,2.3,35.2,0,48.4,rain,0,0,21.6,11.9,206,1013,100,24.1,93,0.3,0,10,"Rain, Overcast",rain,
